Temperature Sensor-1,Vibration Sensor-1,Vibration Sensor-2,Vibration Sensor-3,health_status
38.848015,1878,174,181,Good Health
50.109428,516,524,338,Moderate Health
20.696436,501,300,510,Good Health
20.11178,7267,359,227,Moderate Health
38.995415,207,515,503,Good Health
33.001579,2022,233,4651,Good Health
35.395805,673,1158,101,Good Health
33.950768,2074,4627,4635,Moderate Health
34.299095,4881,108,103,Moderate Health
35.788445,7584,4614,436,Moderate Health
40.081047,2452,4970,3998,Moderate Health
32.858208,6594,201,198,Moderate Health
39.084251,3997,383,4085,Good Health
18.916071,2619,1072,4109,Good Health
31.965723,3202,343,395,Good Health
35.395805,1314,240,4532,Good Health
34.000267,2456,379,383,Good Health
36.240044,2576,3338,3896,Good Health
33.36306,319,507,497,Good Health
26.553492,2308,4343,4671,Moderate Health
33.802727,6759,173,884,Moderate Health
34.32415,4632,5830,249,Moderate Health
35.266136,564,485,270,Good Health
33.314629,4562,4645,6763,Moderate Health
36.726158,3570,4636,2509,Moderate Health
32.977654,955,1511,4530,Good Health
40.266289,229,1967,380,Good Health
54.231804,7700,4603,223,Moderate Health
49.132805,7095,2587,7584,Moderate Health
51.793907,6472,7999,4919,Moderate Health
29.348291,240,430,4652,Good Health
34.575737,2186,1831,5340,Good Health
33.852013,606,7399,676,Moderate Health
35.894035,6538,4648,1902,Moderate Health
38.995415,164,538,543,Good Health
32.198021,686,575,296,Good Health
36.944969,827,290,300,Good Health
42.866997,4687,230,5947,Moderate Health
39.084251,180,186,194,Good Health
54.825706,2818,245,1819,Moderate Health
32.33828,178,6876,4848,Moderate Health
27.086267,180,1820,4622,Good Health
39.26281,3649,746,738,Good Health
31.758112,6972,305,354,Moderate Health
40.173515,5082,4656,4018,Moderate Health
31.643396,5532,356,430,Moderate Health
28.674158,4147,178,7035,Good Health
57.842979,571,7095,175,Moderate Health
33.121605,510,6983,520,Moderate Health
32.691795,6920,507,503,Moderate Health
31.121119,2686,1822,521,Good Health
39.653709,245,237,3022,Good Health
58.215965,6857,248,257,Moderate Health
33.338829,4620,4652,6651,Moderate Health
32.858208,4649,253,1263,Moderate Health
37.527519,222,243,243,Good Health
33.901329,2865,574,107,Good Health
34.778587,314,7276,387,Moderate Health
28.632471,3324,3498,1381,Good Health
76.833855,6712,499,239,Bad Health
38.701378,4959,809,605,Moderate Health
34.880547,377,4646,4629,Moderate Health
37.951225,4210,257,3520,Good Health
37.27636,3879,301,308,Good Health
33.07354,7688,504,371,Moderate Health
32.573509,5064,5315,7027,Moderate Health
39.958275,1723,498,491,Good Health
37.69622,543,300,505,Good Health
37.639885,415,7954,223,Moderate Health
34.174217,4947,236,5734,Moderate Health
35.604546,250,250,231,Good Health
41.405357,504,4662,1427,Moderate Health
38.036736,6969,6552,4704,Moderate Health
36.808006,3594,776,5408,Good Health
42.832878,4774,4010,7021,Moderate Health
33.533287,2638,7889,257,Moderate Health
34.099541,4263,253,256,Good Health
35.317924,6763,6775,252,Moderate Health
37.443565,5072,6654,1875,Moderate Health
35.034142,241,7925,3032,Moderate Health
38.672142,2643,1702,347,Good Health
32.668114,363,366,273,Good Health
33.901329,7670,326,3031,Moderate Health
32.953728,8000,2015,2501,Moderate Health
37.13781,1105,671,1301,Good Health
37.110161,7740,186,1189,Moderate Health
36.972435,6959,2251,473,Moderate Health
34.753136,7320,7314,4333,Moderate Health
30.919123,6836,4637,652,Moderate Health
58.215965,373,183,1427,Moderate Health
37.724449,263,2878,6332,Good Health
34.224113,6536,409,4618,Moderate Health
41.534935,719,501,4764,Good Health
34.982872,1173,7020,7097,Moderate Health
38.818626,2698,184,178,Good Health
33.121605,3813,822,7027,Good Health
37.359825,6326,500,5444,Moderate Health
41.405357,898,522,506,Good Health
36.590294,7947,3902,3963,Moderate Health
28.528498,535,523,262,Good Health
39.26281,226,4628,235,Moderate Health
51.649132,2583,445,487,Moderate Health
41.763298,3441,498,239,Good Health
39.532829,3208,3868,4688,Good Health
18.305414,179,6670,184,Moderate Health
11.000055,2188,3083,5488,Good Health
38.036736,3272,2084,809,Good Health
34.778587,4643,7906,443,Moderate Health
33.314629,6784,2710,5148,Moderate Health
276.644318,1443,2395,418,Bad Health
41.894646,2679,179,6326,Good Health
27.225763,4200,6430,440,Moderate Health
35.578362,189,5685,5287,Moderate Health
42.225914,2698,3576,340,Good Health
40.142662,7191,4652,7594,Moderate Health
36.133141,5276,6641,894,Moderate Health
37.951225,934,182,189,Good Health
34.778587,2376,236,380,Good Health
54.662315,6041,360,2979,Moderate Health
40.672081,7058,7396,297,Moderate Health
38.818626,1061,8000,521,Moderate Health
35.867607,2876,246,234,Good Health
44.52346,2994,3385,4624,Good Health
36.808006,305,248,440,Good Health
36.671745,4581,8000,7096,Moderate Health
37.499504,1087,561,6960,Good Health
36.644554,225,379,359,Good Health
44.52346,734,4635,5897,Moderate Health
46.021294,209,517,500,Good Health
36.590294,496,530,5127,Good Health
41.927574,997,6187,3886,Moderate Health
37.837608,2819,1830,6647,Good Health
42.092918,168,187,162,Good Health
35.137016,231,3025,433,Good Health
46.606163,6821,4259,1019,Moderate Health
31.053644,177,2663,2943,Good Health
36.133141,7714,7999,4647,Moderate Health
34.000267,612,4578,435,Moderate Health
41.405357,6511,305,383,Moderate Health
40.988426,4647,5613,188,Moderate Health
40.515282,259,4643,7156,Moderate Health
48.276482,1340,448,4334,Good Health
54.01931,5204,188,241,Moderate Health
42.39312,2436,1758,246,Good Health
33.876671,3881,3144,372,Good Health
41.340782,6014,701,2589,Moderate Health
31.942591,3562,2080,1893,Good Health
33.876671,3156,441,5447,Good Health
39.113945,694,232,4772,Good Health
39.292686,6572,996,2126,Moderate Health
42.159325,3398,381,3879,Good Health
39.866539,1251,438,469,Good Health
43.419212,297,2576,3570,Good Health
41.502495,2554,2319,358,Good Health
276.644318,4330,932,331,Bad Health
43.912132,7605,6961,523,Moderate Health
40.019585,2073,193,192,Good Health
32.526329,4953,3387,234,Moderate Health
37.193138,3417,6434,4999,Moderate Health
42.092918,5323,7246,4692,Moderate Health
42.225914,1284,2173,435,Good Health
57.053581,445,242,238,Moderate Health
43.072716,231,234,171,Good Health
40.515282,1945,4200,8000,Moderate Health
32.47921,6571,5214,5523,Moderate Health
40.328331,3099,991,2252,Good Health
43.038322,189,245,198,Good Health
43.770348,7096,4650,1582,Moderate Health
29.604792,1630,262,7150,Good Health
40.672081,7999,3331,1676,Moderate Health
38.584618,311,1749,4614,Good Health
44.162132,2892,4639,6717,Moderate Health
27.225763,3421,376,363,Good Health
47.124046,2388,367,472,Good Health
276.644318,6627,236,625,Bad Health
51.939507,387,545,306,Moderate Health
44.306053,1719,622,6631,Good Health
37.359825,4645,503,555,Moderate Health
42.901176,6582,939,514,Moderate Health
40.173515,1766,253,5717,Good Health
36.482048,2697,8000,6351,Moderate Health
44.52346,498,501,2494,Good Health
41.763298,2946,241,489,Good Health
34.880547,5089,494,418,Moderate Health
39.927666,7026,8000,3748,Moderate Health
24.703302,1687,8000,2568,Moderate Health
64.371422,6582,6733,436,Moderate Health
41.502495,1268,737,682,Good Health
42.901176,1027,434,243,Good Health
47.124046,234,183,531,Good Health
44.852989,3071,2817,241,Good Health
45.562767,499,487,494,Good Health
42.25927,7850,3017,508,Moderate Health
42.026665,6294,4658,4654,Moderate Health
39.684013,761,5942,423,Moderate Health
35.973503,5810,3148,2140,Moderate Health
35.421806,688,203,229,Good Health
34.000267,685,193,211,Good Health
43.735039,6403,435,403,Moderate Health
44.378319,3147,461,4577,Good Health
49.395439,6771,186,199,Moderate Health
30.189478,8000,365,323,Moderate Health
40.988426,1258,235,400,Good Health
86.354576,239,5590,6830,Bad Health
41.894646,824,3272,317,Good Health
31.053644,752,1377,347,Good Health
38.151176,4964,3469,194,Moderate Health
60.511497,7792,332,501,Moderate Health
35.63073,526,2547,4654,Good Health
38.526451,2574,1391,3372,Good Health
40.266289,7416,1312,7999,Moderate Health
40.297295,3897,3552,8000,Good Health
47.85891,7999,4254,1130,Moderate Health
38.008202,6333,3324,7848,Moderate Health
46.098503,4708,2944,3958,Moderate Health
45.829247,288,4655,3560,Moderate Health
43.176201,5832,6210,2905,Moderate Health
42.159325,1068,522,6397,Good Health
47.083855,2988,3699,2657,Good Health
42.092918,5648,1615,435,Moderate Health
47.366661,4948,308,1204,Moderate Health
40.266289,553,2061,4629,Good Health
44.669395,695,1177,2193,Good Health
40.672081,482,2963,4624,Good Health
41.502495,5703,4510,1668,Moderate Health
33.266228,7586,3257,4629,Moderate Health
40.266289,3766,311,279,Good Health
40.546562,1577,4278,1082,Moderate Health
39.623436,3588,236,253,Good Health
47.85891,2755,627,2053,Good Health
63.348503,2438,2680,2243,Moderate Health
43.664513,1956,241,2002,Good Health
46.021294,234,6906,5578,Moderate Health
46.292564,5580,234,227,Moderate Health
42.426689,189,4633,8000,Moderate Health
43.947685,3082,2952,4601,Good Health
41.11602,305,100,1018,Good Health
71.487206,6352,1400,3692,Moderate Health
32.834373,4447,5499,6457,Moderate Health
276.644318,932,254,248,Bad Health
41.796074,2578,7722,1793,Moderate Health
38.584618,924,6312,388,Moderate Health
45.829247,1934,4321,1002,Moderate Health
41.11602,5633,245,1254,Moderate Health
42.595177,1699,3125,181,Good Health
24.149591,5131,4644,1997,Moderate Health
37.220848,2590,6598,497,Moderate Health
34.32415,4022,126,122,Good Health
39.805565,703,2499,1956,Good Health
39.472588,6663,6448,5586,Moderate Health
45.449394,6451,312,1255,Moderate Health
37.082573,377,2805,945,Good Health
43.419212,4471,237,222,Good Health
42.79879,4695,487,6451,Moderate Health
41.340782,1962,6652,654,Moderate Health
40.672081,302,1050,4005,Good Health
39.927666,310,7705,3022,Moderate Health
42.764732,4308,4346,604,Moderate Health
55.71566,4091,896,116,Moderate Health
44.450768,4660,3876,4620,Moderate Health
37.951225,1624,7664,4683,Moderate Health
31.574762,303,504,513,Good Health
43.947685,6701,5917,3017,Moderate Health
45.33651,609,3078,3021,Good Health
46.724754,7229,4643,7840,Moderate Health
25.817225,3720,264,243,Good Health
35.762077,310,506,498,Good Health
49.527763,6276,497,490,Moderate Health
36.944969,4592,1586,4965,Good Health
276.644318,243,3444,171,Bad Health
40.515282,3098,181,5853,Good Health
44.018974,2371,7737,164,Moderate Health
38.642937,862,337,157,Good Health
37.809258,2488,242,217,Good Health
34.32415,505,512,494,Good Health
42.79879,5834,162,190,Moderate Health
39.744713,3654,1929,171,Good Health
35.578362,4306,191,165,Good Health
43.038322,4070,172,3841,Good Health
41.796074,304,7946,4622,Moderate Health
43.419212,2766,7000,7815,Moderate Health
40.173515,4459,678,504,Good Health
39.025017,977,195,494,Good Health
38.468376,2818,506,525,Good Health
47.817528,379,377,4620,Good Health
37.555565,997,3776,165,Good Health
41.502495,2577,3004,2762,Good Health
38.352623,505,7105,3635,Moderate Health
191.818237,1158,6405,826,Bad Health
33.460197,811,3698,4395,Good Health
42.595177,2403,1922,6340,Good Health
40.89312,4520,253,235,Good Health
34.778587,5523,7499,1255,Moderate Health
45.60067,3864,4633,1645,Moderate Health
71.70211,1183,696,5260,Moderate Health
30.963923,6302,314,2933,Moderate Health
39.532829,4585,478,2101,Good Health
41.730553,4820,3469,3005,Moderate Health
276.644318,619,2551,220,Bad Health
37.527519,380,241,239,Good Health
64.858177,5221,260,256,Moderate Health
33.655449,242,1694,4619,Good Health
43.419212,2294,4508,3216,Moderate Health
40.672081,630,3045,375,Good Health
38.0653,2426,4642,1071,Moderate Health
39.684013,1385,7040,3275,Moderate Health
42.092918,3962,372,245,Good Health
39.26281,3197,3233,4640,Good Health
35.317924,3338,1439,4461,Good Health
72.80526,5097,1771,692,Moderate Health
34.500023,3759,687,3264,Good Health
38.995415,228,2017,4644,Good Health
40.515282,322,1124,887,Good Health
41.052147,1506,753,6775,Good Health
42.39312,4638,1189,295,Good Health
39.623436,4570,221,561,Good Health
31.415247,7846,294,701,Moderate Health
34.025047,234,235,222,Good Health
40.266289,3910,625,445,Good Health
37.951225,3255,949,320,Good Health
43.983299,5170,291,1628,Moderate Health
43.559105,5273,2071,732,Moderate Health
38.266106,694,528,1886,Good Health
35.867607,387,207,203,Good Health
32.012047,3269,6215,6955,Moderate Health
41.148003,7740,5204,8000,Moderate Health
44.306053,273,1167,1603,Good Health
44.852989,6531,403,4658,Moderate Health
41.567436,1136,4457,3150,Moderate Health
79.046043,5039,2084,6164,Bad Health
36.83535,4399,1450,4712,Good Health
36.536125,160,6257,6473,Moderate Health
40.798149,1951,252,242,Good Health
39.113945,4646,494,548,Moderate Health
45.037895,373,1555,4653,Good Health
31.689234,1765,284,432,Good Health
45.867516,158,4653,1958,Moderate Health
38.965874,7145,3124,4655,Moderate Health
276.644318,6956,497,1047,Bad Health
41.894646,795,200,212,Good Health
43.454124,1397,2507,870,Good Health
276.644318,588,6500,4676,Bad Health
51.21978,4060,2510,6008,Moderate Health
53.392479,4760,210,4617,Moderate Health
44.306053,2993,6962,6590,Moderate Health
34.274071,1906,682,165,Good Health
45.18676,4384,6721,1879,Moderate Health
48.572929,567,8000,1613,Moderate Health
129.050812,7039,2887,2142,Bad Health
45.60067,3515,247,3516,Good Health
42.126091,4144,4638,3196,Moderate Health
40.956627,4141,227,6736,Good Health
49.132805,2681,4031,7595,Moderate Health
52.282585,7999,238,2621,Moderate Health
65.438438,6198,894,180,Moderate Health
41.437675,6976,6462,220,Moderate Health
43.419212,7999,421,441,Moderate Health
41.502495,1647,4874,7921,Moderate Health
41.502495,6882,4655,4668,Moderate Health
64.451897,3484,668,1947,Moderate Health
36.780693,4272,315,460,Good Health
47.85891,1952,693,329,Good Health
34.626305,5264,3890,3705,Moderate Health
42.764732,4665,4578,3259,Moderate Health
51.553093,500,6472,4020,Moderate Health
44.852989,7990,727,4284,Moderate Health
156.556488,2762,6814,745,Bad Health
38.995415,5758,7045,4643,Moderate Health
81.950554,5968,377,513,Bad Health
44.596336,7920,6206,551,Moderate Health
19.501856,5912,509,2250,Moderate Health
40.142662,240,502,508,Good Health
42.832878,1072,6389,3646,Moderate Health
39.775108,7140,2256,4655,Moderate Health
44.559868,7803,222,1837,Moderate Health
87.333092,160,491,6077,Bad Health
38.294914,6216,2684,2385,Moderate Health
36.890099,2959,4657,4703,Moderate Health
49.973991,768,6257,7340,Moderate Health
80.53344,3749,5946,4211,Bad Health
41.763298,1673,2084,6393,Good Health
276.644318,7655,2391,4568,Bad Health
36.133141,6756,4477,6209,Moderate Health
75.923729,174,3814,3934,Moderate Health
42.527641,4513,1458,248,Good Health
35.68322,6751,3699,3491,Moderate Health
39.775108,5445,2018,8000,Moderate Health
34.982872,2004,96,103,Good Health
42.026665,1655,1811,244,Good Health
41.796074,4524,3233,4456,Good Health
41.665184,7999,493,4977,Moderate Health
26.183435,2642,494,1000,Good Health
40.266289,8000,270,233,Moderate Health
46.88372,4655,2420,277,Moderate Health
33.582085,3734,382,7022,Good Health
41.308556,1053,229,1698,Good Health
37.082573,3496,250,262,Good Health
50.520103,7422,4688,4734,Moderate Health
49.132805,7600,2962,4638,Moderate Health
46.409721,5133,247,3647,Moderate Health
46.88372,166,230,243,Good Health
51.745567,5777,495,1444,Moderate Health
42.595177,1876,437,437,Good Health
41.11602,5661,643,401,Moderate Health
73.841454,7414,5466,2945,Moderate Health
47.57061,2925,2375,4717,Good Health
40.766594,8000,232,4439,Moderate Health
39.532829,3122,303,296,Good Health
61.564476,2705,4013,6278,Moderate Health
46.292564,2132,4674,434,Moderate Health
59.17382,3948,1460,4770,Moderate Health
43.245415,5184,643,2810,Moderate Health
35.894035,6715,4647,7901,Moderate Health
50.65847,4626,228,793,Moderate Health
44.233971,6800,5846,311,Moderate Health
30.211359,1997,1574,2559,Good Health
45.60067,502,3311,498,Good Health
41.502495,7941,506,510,Moderate Health
50.200096,162,207,377,Moderate Health
42.79879,621,257,300,Good Health
41.730553,2135,243,3340,Good Health
42.39312,1392,3646,1367,Good Health
47.652641,508,2778,506,Good Health
105.899559,321,2027,498,Bad Health
36.079826,1211,4664,198,Moderate Health
42.527641,243,7139,4520,Moderate Health
49.705315,4326,174,4873,Moderate Health
48.743889,638,230,227,Moderate Health
40.421654,7696,295,3658,Moderate Health
39.084251,4080,1643,4654,Good Health
42.79879,7824,803,4624,Moderate Health
47.776207,7649,7215,6670,Moderate Health
276.644318,2140,6343,314,Bad Health
46.175957,3273,6994,4649,Moderate Health
41.763298,4787,160,387,Moderate Health
53.033958,3547,4645,244,Moderate Health
43.454124,6576,1576,253,Moderate Health
41.340782,5330,222,867,Moderate Health
54.01931,3042,2514,569,Moderate Health
35.894035,648,4556,496,Moderate Health
47.85891,3742,5951,2262,Moderate Health
154.571869,5797,506,4249,Bad Health
36.428093,5555,3302,2581,Moderate Health
49.483574,4003,3969,3509,Moderate Health
37.865959,252,4650,3094,Moderate Health
48.658257,2122,240,271,Moderate Health
43.5942,1748,176,198,Good Health
47.285545,6661,98,114,Moderate Health
43.983299,6215,447,865,Moderate Health
51.314568,368,231,239,Moderate Health
49.263786,4347,6397,4074,Moderate Health
51.125359,4912,298,311,Moderate Health
49.884117,1884,237,571,Moderate Health
36.671745,4900,2755,6206,Moderate Health
